cid_model,pid_model,label
127422,13239,0
136269,3827,0
133163,17014,0
58259,12943,0
11931,8630,0
10558,4617,0
38782,10987,0
146058,7546,0
121711,2686,0
117229,11798,0
128041,14436,0
7845,14747,0
70330,9784,0
38782,7266,0
12061,9952,0
165885,4772,0
176563,15260,0
117392,16395,0
116168,515,0
75325,17323,0
104856,15567,0
121711,251,0
26085,14559,0
156097,1293,0
104856,7604,0
56963,8836,0
37411,18147,0
28058,18136,0
9449,6152,0
70330,13708,0
82408,9121,0
176563,11854,0
51159,7553,0
75325,9763,0
9400,4508,0
116168,10046,0
74779,10528,0
69552,13311,0
18087,3900,0
4417,15125,0
174805,1124,0
32890,619,0
153625,12551,0
103240,1334,0
56449,7797,0
57893,3740,0
97096,8993,0
52228,7398,0
164036,3728,0
4387,838,0
4822,14278,0
156643,10981,0
18101,1183,0
156643,10991,0
73011,3154,0
75325,16773,0
156643,793,0
32723,14068,0
127685,8124,0
31493,8518,0
133163,13608,0
79918,7762,0
52695,3948,0
176054,17923,0
146575,9658,0
104346,7438,0
36777,5843,0
130461,9683,0
66704,12421,0
74153,15957,0
134579,14150,0
115872,3296,0
54802,16274,0
118044,7224,0
24340,10183,0
113974,11171,0
38336,14883,0
99161,13080,0
9449,4140,0
177065,17926,0
113974,11924,0
57815,6746,0
78862,5935,0
151008,2529,0
78862,5343,0
180920,15961,0
57822,14741,0
60840,13616,0
143122,7711,0
68527,1908,0
113974,1531,0
4387,8238,0
165885,7958,0
160027,17774,0
165979,14128,0
85093,16644,0
127685,11673,0
99161,13897,0
168763,9964,0
116391,13123,0
69552,10614,0
173747,17370,0
29458,17284,0
20033,12731,0
32723,15635,0
85089,11253,0
60530,12863,0
130461,14545,0
144707,12130,0
42865,15214,0
9995,1504,0
8970,1993,0
176054,15096,0
167414,1531,0
166151,4419,0
60295,6260,0
146488,12248,0
27376,15073,0
180767,8112,0
134046,17167,0
70330,17468,0
144522,2953,0
4417,688,0
4606,10530,0
20033,5433,0
126095,9086,0
139582,17808,0
179600,15456,0
151268,4735,0
118044,2524,0
146163,13403,0
26085,8753,0
58259,7190,0
133163,10707,0
158490,3997,0
31493,3050,0
140540,18294,0
168538,3567,0
128041,16104,0
9300,8363,0
115872,6579,0
117026,5549,0
27963,2058,0
9300,3143,0
17315,9192,0
16057,10470,0
117229,4280,0
102070,11457,0
70330,14019,0
174805,6766,0
28058,16885,0
167015,2406,0
57893,365,0
6511,2228,0
36777,12305,0
9449,9511,0
89934,11637,0
176251,7438,0
156097,7911,0
21004,5261,0
120935,10546,0
166151,4330,0
66800,12573,0
21004,16192,0
27376,13860,0
60530,14540,0
15880,6105,0
168763,11093,0
118044,4617,0
61583,12879,0
38336,7973,0
43621,7719,0
6511,13774,0
23127,8000,0
32723,4207,0
6511,17815,0
91059,1677,0
147815,16795,0
167015,18047,0
135479,227,0
124784,13610,0
4822,15875,0
18101,9366,0
52228,13083,0
180767,11522,0
57822,14212,0
127422,7613,0
57815,8869,0
9449,7940,0
102228,4560,0
142682,16946,0
118203,11305,0
119522,8355,0
60840,15191,0
113974,211,0
158503,1205,0
52228,16530,0
16896,11445,0
68527,4682,0
65585,10815,0
9300,12999,0
124784,15876,0
180767,838,0
74779,6570,0
29458,5198,0
144522,5730,0
70330,10791,0
42865,6777,0
159403,10501,0
156643,13816,0
164680,13456,0
32896,6942,0
23969,17853,0
178121,16432,0
117229,16201,0
27963,2769,0
56449,15901,0
133183,5566,0
146488,355,0
92217,17114,0
31493,4772,0
37709,16069,0
116168,7920,0
55003,17566,0
92217,3912,0
72731,15841,0
143122,16673,0
173747,16978,0
37661,11456,0
146575,6260,0
9995,2042,0
79645,10097,0
103112,5992,0
27963,12269,0
118044,7680,0
79963,14983,0
111931,3928,0
176054,17267,0
90456,16051,0
21912,13587,0
91173,476,0
61239,14773,0
74153,17017,0
60840,545,0
119536,3546,0
53896,4973,0
77238,17160,0
28058,11806,0
5427,10931,0
85089,16407,0
57893,15995,0
72731,17612,0
173747,15235,0
177065,6689,0
128864,754,0
179940,8048,0
173752,1557,0
68527,13517,0
42865,11655,0
127865,9909,0
5425,14606,0
147815,8000,0
57815,4419,0
132740,427,0
144825,5200,0
65424,12044,0
106501,1669,0
117392,7893,0
5427,15989,0
131279,4895,0
90456,3974,0
179567,17312,0
147815,11672,0
101402,4905,0
61583,16877,0
151325,8468,0
111016,4730,0
81597,5283,0
169866,3857,0
126095,10417,0
146163,17141,0
78862,16668,0
154485,6628,0
156097,13843,0
103112,13993,0
26808,7963,0
75325,7897,0
92217,6518,0
117026,13890,0
75889,8779,0
9300,2245,0
26085,6991,0
82408,11574,0
126095,9050,0
97995,8795,0
144522,15330,0
64576,6360,0
179940,16279,0
620,17931,0
165979,15377,0
20033,18124,0
76594,13437,0
66800,9168,0
77993,12736,0
146058,9593,0
151268,6152,0
135534,9934,0
70330,12182,0
42865,14372,0
128041,9464,0
62482,16669,0
57893,13286,0
144825,5482,0
104856,11795,0
102070,5235,0
68195,13266,0
108028,6346,0
856,10699,0
174610,17845,0
173920,1774,0
56449,15184,0
57815,6354,0
9300,9384,0
164084,16216,0
27376,15879,0
126095,4436,0
61180,18287,0
57822,3740,0
92860,8498,0
28229,9584,0
117026,6207,0
108028,3051,0
31718,8120,0
151008,13144,0
118203,11551,0
115988,12733,0
44355,8683,0
72731,4791,0
173920,8689,0
57893,12600,0
4417,5708,0
103112,8533,0
43621,10133,0
8970,4232,0
144707,6521,0
886,4286,0
147815,3161,0
104856,13930,0
128164,3660,0
61180,10351,0
141042,15819,0
9449,9734,0
42865,1232,0
10558,17242,0
118203,12605,0
176563,9828,0
68527,11038,0
11931,17277,0
144825,7725,0
61180,3426,0
156643,11391,0
53896,8011,0
180767,13428,0
121711,13972,0
135534,10119,0
17583,4890,0
31493,15540,0
180767,8502,0
128041,14036,0
79918,18161,0
16896,16609,0
61180,10807,0
176054,10203,0
42369,16119,0
135479,17022,0
136269,3293,0
121597,5885,0
116287,17812,0
117392,3574,0
169866,8309,0
144707,11059,0
53584,4601,0
8970,2932,0
26808,8356,0
103240,12913,0
51110,9596,0
71668,7123,0
38782,1443,0
81597,15090,0
61583,12041,0
16896,9920,0
158503,1463,0
53511,14555,0
144707,2477,0
165885,9473,0
28058,11139,0
61180,15035,0
111016,9865,0
119536,11163,0
119522,7639,0
176563,16006,0
37661,12409,0
74153,12767,0
80045,9198,0
141303,17960,0
142682,16672,0
111016,3721,0
57893,1732,0
156643,10038,0
119536,6341,0
76594,6481,0
75889,12091,0
5427,13508,0
128864,11697,0
51110,1433,0
131279,16395,0
118044,9830,0
144707,1952,0
68527,13125,0
116168,16408,0
6952,16068,0
111016,2678,0
156097,8139,0
133183,805,0
47250,2271,0
127685,17590,0
156643,7578,0
25558,11024,0
16057,1182,0
125625,16511,0
32662,7246,0
54770,7188,0
64576,386,0
5425,2819,0
153625,8200,0
60840,4343,0
123369,9899,0
159403,11855,0
143122,6597,0
66800,1129,0
66704,8774,0
76594,11260,0
174610,9831,0
169321,1988,0
152780,5055,0
132740,602,0
137311,6320,0
43621,17024,0
104346,2752,0
53511,8314,0
31493,4970,0
159403,4954,0
16057,4970,0
158503,14003,0
144707,16512,0
9300,13941,0
63684,17095,0
118667,1697,0
8970,12724,0
176251,11132,0
17302,5387,0
85089,2384,0
4417,4746,0
131279,7573,0
153625,17432,0
120935,6670,0
77238,15162,0
5427,4926,0
178121,1517,0
75889,7810,0
32896,15129,0
80233,3942,0
179940,1260,0
54770,14854,0
38336,11348,0
65585,14755,0
180767,4151,0
137311,6153,0
32723,10586,0
119522,13729,0
128864,692,0
91059,10406,0
56416,14209,0
6511,11041,0
43143,1208,0
130461,1297,0
116168,11889,0
28058,140,0
127685,8134,0
168538,9455,0
60530,4562,0
173747,14595,0
104856,12081,0
164353,16483,0
19589,7445,0
5427,129,0
127422,10462,0
9995,8439,0
68527,17023,0
146163,12421,0
147815,15500,0
120851,15098,0
128164,10510,0
130461,2228,0
71668,11858,0
154485,11581,0
66800,12164,0
61583,8972,0
52228,5421,0
79645,3679,0
164036,1384,0
127685,14745,0
48235,13686,0
61180,988,0
127865,1396,0
106501,11364,0
53584,9992,0
121711,15376,0
11931,2671,0
141303,4515,0
65424,6001,0
57822,14488,0
37411,17779,0
117229,16957,0
36777,3947,0
24340,7661,0
146058,17220,0
147815,7441,0
21912,18209,0
176251,1258,0
116287,1168,0
111016,15452,0
94897,11207,0
886,17048,0
104346,7873,0
164036,9753,0
38782,2408,0
154485,2962,0
27376,11047,0
43621,14008,0
97995,11155,0
158490,18106,0
64576,12513,0
177065,5444,0
61325,7664,0
36777,14225,0
31718,837,0
117799,4764,0
59499,15608,0
21004,7644,0
4606,8842,0
152780,5783,0
152780,6574,0
97995,3401,0
620,17791,0
53584,2248,0
120851,5751,0
146575,16619,0
113974,17100,0
92860,14947,0
140540,5768,0
29458,1257,0
133163,6175,0
66800,1572,0
117392,16512,0
130461,5260,0
173920,4343,0
27963,3152,0
16896,12244,0
160027,6034,0
124784,17191,0
38336,11393,0
43143,15889,0
32890,5767,0
71668,423,0
1083,12356,0
102070,12747,0
7845,8502,0
31493,14078,0
50492,14835,0
119536,16991,0
51159,13935,0
164084,5151,0
88743,11732,0
167015,3380,0
119522,5746,0
117392,10081,0
145654,10228,0
168763,14193,0
52228,7655,0
154485,5740,0
31718,17460,0
141303,3854,0
96032,17984,0
79918,18045,0
97995,11695,0
37411,16012,0
27963,261,0
151325,13050,0
180920,7266,0
169581,11577,0
174610,3942,0
58259,7294,0
38336,14744,0
25558,16534,0
136269,10884,0
156643,14598,0
117026,10606,0
139448,9135,0
117229,9389,0
146575,8699,0
6511,4519,0
178121,8173,0
164680,6720,0
79918,3639,0
144707,471,0
24340,8744,0
179600,13234,0
56449,4019,0
179600,5083,0
79963,17369,0
151008,1215,0
74153,989,0
21004,10107,0
144825,9396,0
80045,7234,0
158503,13387,0
144825,11608,0
118044,11595,0
4387,17721,0
76594,10774,0
132740,1114,0
115988,7888,0
43143,8178,0
56416,6014,0
56416,10646,0
135534,5450,0
139785,12863,0
146163,7785,0
121597,5010,0
179600,7513,0
70330,12517,0
146163,15219,0
53896,7498,0
16057,11357,0
4387,17892,0
167414,6976,0
97096,9314,0
51159,467,0
60840,13875,0
6606,17762,0
57815,4824,0
32723,2568,0
113974,3229,0
38336,1565,0
167414,11574,0
4606,3841,0
127422,16624,0
60530,11264,0
15007,9468,0
133183,12176,0
75325,3843,0
151325,886,0
20033,6616,0
144522,16808,0
120935,10687,0
32890,15044,0
57893,15986,0
167015,16374,0
37411,13278,0
620,15629,0
43143,16367,0
81597,3084,0
103240,1092,0
77238,1427,0
52228,3957,0
136269,12959,0
65424,12106,0
10490,16585,0
106681,6236,0
143122,2778,0
152780,11679,0
90456,14061,0
74153,13661,0
26085,3663,0
159403,655,0
65424,10646,0
159403,15602,0
119522,7403,0
72731,10256,0
1083,7510,0
57815,1039,0
182827,3385,0
77993,5783,0
5427,4160,0
19436,5950,0
9300,13322,0
70330,1534,0
4387,13983,0
119522,16835,0
167015,13925,0
94897,634,0
134046,6139,0
65424,3050,0
167015,12723,0
53511,148,0
173752,5203,0
19436,6741,0
56963,17722,0
61583,10119,0
56963,8633,0
119536,16645,0
57893,9935,0
97995,14486,0
118203,8491,0
18087,4940,0
176563,8503,0
25558,16141,0
7108,2524,0
144825,17173,0
43621,7494,0
18087,5239,0
103112,18130,0
125625,14033,0
32662,16858,0
56963,14244,0
69552,9810,0
97771,9145,0
101402,5960,0
52228,12697,0
27963,7732,0
161127,9954,0
144825,17129,0
60530,7519,0
37709,602,0
135534,18291,0
20033,2915,0
153625,539,0
53584,7615,0
4387,12767,0
128041,11875,0
177065,5596,0
166151,12719,0
37709,5113,0
123369,10777,0
4822,4613,0
56449,5433,0
21004,16338,0
74153,15073,0
19589,7529,0
164036,8784,0
9449,7789,0
147969,9200,0
66704,2887,0
170564,8116,0
124784,15596,0
147969,12915,0
144707,7592,0
97771,13008,0
44355,14973,0
117229,5756,0
62970,8895,0
127685,13656,0
92860,1157,0
54770,9111,0
119536,6383,0
173996,7016,0
146058,18169,0
7108,6735,0
143122,4404,0
69552,5872,0
6511,18224,0
174610,12458,0
10558,14780,0
165979,7786,0
104346,16278,0
32723,5816,0
75325,1655,0
99161,2157,0
132740,4968,0
101402,8694,0
5425,1290,0
150372,11769,0
58447,4324,0
154485,7896,0
133163,17055,0
147815,5520,0
61180,7999,0
147969,348,0
181989,8340,0
36777,1396,0
137311,6884,0
23127,10707,0
179600,4323,0
126095,13624,0
127685,15380,0
620,15209,0
117799,3262,0
53896,4467,0
111931,3546,0
53584,17831,0
160027,1950,0
125625,13826,0
78862,14740,0
105545,950,0
59499,7810,0
173996,15762,0
56416,11659,0
7108,16597,0
886,715,0
121597,12250,0
17583,10184,0
886,17540,0
121597,9685,0
92217,142,0
141303,14124,0
7108,7504,0
18087,3614,0
32896,11887,0
77993,14221,0
58447,4866,0
139448,10243,0
20033,10550,0
170564,1950,0
9300,15835,0
20033,16192,0
94897,4702,0
97771,9928,0
7108,16842,0
97771,13029,0
77993,8146,0
165979,8770,0
75889,11450,0
52228,8337,0
12061,12465,0
64576,4702,0
16896,11493,0
113974,14876,0
68195,9336,0
6952,8615,0
18101,7635,0
165885,16827,0
128864,10146,0
21912,14066,0
66704,9109,0
75325,6008,0
131279,5251,0
103112,15160,0
27963,1882,0
164084,11372,0
147969,9546,0
126649,17132,0
4417,16051,0
173996,11517,0
102228,9173,0
120851,10860,0
20033,261,0
118667,3629,0
12061,17594,0
64576,17329,0
128041,17477,0
127685,17950,0
17302,2934,0
856,14597,0
115988,3369,0
6606,7100,0
105545,16618,0
75889,16994,0
143122,12663,0
147969,6928,0
166151,161,0
15007,7057,0
5427,8648,0
70330,3407,0
147969,11343,0
74779,7101,0
37661,17096,0
147893,2220,0
85093,4054,0
56121,18305,0
42865,8853,0
117392,5128,0
28058,17439,0
7845,6695,0
23127,656,0
128041,17585,0
144825,2710,0
18087,10676,0
154485,16708,0
75889,13391,0
97096,10066,0
140540,8659,0
57893,1286,0
12061,15750,0
139448,12070,0
1083,7161,0
21004,1262,0
53511,6021,0
80233,17477,0
135534,1775,0
37709,9958,0
150372,7810,0
58259,12427,0
139785,5582,0
69552,15361,0
42865,986,0
58259,16732,0
140540,13225,0
5427,10216,0
10490,2666,0
71668,7343,0
20033,13556,0
6511,18126,0
143122,7043,0
115988,760,0
79918,4926,0
16057,725,0
146058,14903,0
60840,13670,0
120851,15725,0
169321,16065,0
66704,13339,0
88743,11516,0
181989,13442,0
111931,234,0
118044,12494,0
8970,1095,0
15880,11885,0
118044,2804,0
104346,13701,0
115872,14997,0
179940,5186,0
72731,14975,0
115988,5634,0
117392,11055,0
96032,8498,0
128164,7509,0
119522,729,0
115872,1496,0
78862,4916,0
108028,16991,0
117229,12305,0
61325,16825,0
124784,5643,0
105545,16317,0
178121,9218,0
125625,827,0
101402,16619,0
116391,12484,0
113974,4623,0
147815,14387,0
28229,3175,0
96032,8225,0
72731,13846,0
77238,5378,0
20033,4787,0
60840,13464,0
51110,12602,0
81597,10778,0
23127,11632,0
134046,2166,0
18087,1353,0
158503,8177,0
75889,10344,0
10558,3604,0
176251,2992,0
26085,5178,0
4417,2765,0
135534,3504,0
52228,6617,0
9300,6873,0
10490,5211,0
61583,6504,0
101402,13150,0
91059,4657,0
102228,790,0
38336,13499,0
9449,15851,0
119522,8384,0
75889,18288,0
32723,9458,0
71668,11504,0
16896,10414,0
58259,8694,0
118044,3239,0
176563,16111,0
77993,13962,0
174610,9969,0
140540,15601,0
19589,8950,0
4822,16887,0
62970,15612,0
54802,8590,0
127685,13054,0
174805,12886,0
174610,12177,0
179600,7152,0
108028,4114,0
99161,14823,0
65585,7038,0
144707,11879,0
47250,13434,0
161127,274,0
170564,16296,0
161127,2524,0
42865,12814,0
57822,14499,0
133183,6388,0
52695,2617,0
117026,11766,0
42369,5356,0
80233,12141,0
174610,4860,0
97995,10650,0
9995,11388,0
36777,16609,0
123369,10952,0
170564,2091,0
68195,15184,0
53896,5295,0
17315,2953,0
128864,16954,0
65585,14129,0
64576,10107,0
168538,10031,0
23127,6534,0
60530,3139,0
74153,7284,0
6606,3645,0
61180,15317,0
141042,8302,0
63684,13687,0
57822,8065,0
89934,12194,0
25558,13284,0
36777,865,0
61180,15915,0
101402,9125,0
60840,14076,0
120851,11711,0
111931,10520,0
62482,11253,0
64576,11368,0
52695,13335,0
120851,1217,0
117229,9339,0
27963,15304,0
177065,17938,0
111016,6207,0
115988,2225,0
119536,11824,0
126649,17065,0
60530,12562,0
24340,1289,0
120404,7544,0
115988,1435,0
97771,5408,0
180920,13351,0
77993,5357,0
113974,570,0
120404,6846,0
85093,9643,0
118667,4400,0
31718,7307,0
61239,16963,0
135479,17585,0
4387,14549,0
47250,12136,0
176251,16506,0
80045,13755,0
74355,11219,0
159403,6154,0
23127,3335,0
174805,14227,0
121711,9502,0
52695,17940,0
27376,9039,0
61325,16632,0
170564,277,0
47250,5986,0
117392,7998,0
170564,1179,0
164084,8264,0
57822,13088,0
173752,18099,0
21004,10407,0
66800,13929,0
17302,17694,0
133183,3086,0
99161,644,0
9449,5582,0
139448,3596,0
62482,2687,0
164084,11336,0
71668,4143,0
61239,5639,0
27963,2843,0
66704,6750,0
60530,14836,0
119522,6905,0
128864,7108,0
19436,17544,0
23127,7500,0
97771,12789,0
167414,1607,0
29458,11844,0
158503,17229,0
146488,13752,0
856,6008,0
164084,9809,0
158490,17354,0
12508,620,0
116391,17222,0
117799,9713,0
115988,4489,0
181989,1821,0
179567,3818,0
856,18210,0
150372,11073,0
121711,5192,0
27376,12376,0
116168,2336,0
42369,15730,0
17583,6105,0
28058,2655,0
79963,17370,0
17315,12697,0
21004,4384,0
173920,11293,0
102070,8626,0
16896,15742,0
130461,7783,0
147815,4261,0
1083,7563,0
19589,8440,0
57822,7417,0
181989,7976,0
139582,16737,0
160027,13935,0
16057,4140,0
27376,7214,0
124784,12121,0
164084,6403,0
79963,14172,0
17315,10399,0
10490,1177,0
36777,2484,0
173996,10364,0
144522,7383,0
94897,1524,0
6952,7921,0
37411,11063,0
56121,10459,0
179940,12230,0
1083,1483,0
61583,3263,0
17583,6001,0
56963,11305,0
77993,11964,0
152780,7500,0
164084,9390,0
174805,13708,0
111016,14242,0
140540,17787,0
64576,12047,0
4387,5727,0
97771,18305,0
126095,16647,0
68527,3195,0
116391,9371,0
111016,4453,0
128041,17306,0
179600,16728,0
73011,7343,0
85089,11692,0
118044,6033,0
68527,16068,0
66800,7765,0
7108,4180,0
141042,13411,0
61583,7109,0
101402,3088,0
29458,13070,0
74153,14464,0
127422,14726,0
123369,15521,0
176054,12239,0
139448,9531,0
76594,11295,0
177065,4174,0
29458,6655,0
173920,8623,0
116287,6195,0
92860,17740,0
128164,9658,0
139785,4015,0
65424,15832,0
103112,282,0
88743,7304,0
56121,13898,0
9995,9619,0
147893,13039,0
159403,179,0
181989,6972,0
168763,13695,0
27963,97,0
76594,8567,0
20033,2685,0
150372,18282,0
133163,5772,0
180920,12741,0
176563,17906,0
51159,14371,0
32896,74,0
74355,14795,0
620,5211,0
176054,14869,0
91173,7977,0
57893,13416,0
147815,14987,0
139448,4081,0
27376,12469,0
74779,3557,0
51159,2595,0
132740,13944,0
16057,479,0
116391,11181,0
29458,6876,0
32896,4834,0
127865,10732,0
169581,10126,0
137311,13129,0
117026,7261,0
20033,12101,0
60530,2570,0
52228,4928,0
42369,9539,0
76594,9730,0
4606,4617,0
60530,12572,0
182827,3948,0
151268,13055,0
68195,1568,0
146163,2613,0
71668,4652,0
126649,6735,0
74779,4563,0
164084,11489,0
116168,12325,0
158490,11185,0
81597,1166,0
166151,584,0
108028,8890,0
9300,7046,0
79645,358,0
136269,4493,0
58447,14084,0
166151,12038,0
96032,3344,0
158503,8049,0
153625,14741,0
177065,7549,0
169581,7053,0
32723,14518,0
43621,4873,0
856,1180,0
145654,7773,0
52228,3275,0
165979,17054,0
118667,3792,0
179567,10959,0
121711,8078,0
17315,514,0
118203,12577,0
74153,7074,0
153625,1489,0
79645,1241,0
886,10143,0
115872,14647,0
29703,12806,0
56449,8223,0
116287,14702,0
142682,2794,0
137311,17127,0
125625,7248,0
150372,4479,0
127865,18005,0
105545,7864,0
176054,2829,0
16896,13269,0
20033,3682,0
152780,10596,0
169866,17223,0
620,4231,0
178121,5514,0
26808,17821,0
147969,5488,0
60295,10827,0
164036,7098,0
139785,4186,0
36777,17672,0
57893,9456,0
51110,13176,0
116391,15231,0
173752,16694,0
88743,15627,0
133163,3492,0
58259,18224,0
120851,12893,0
116287,14940,0
139785,2260,0
160027,18135,0
115988,17078,0
57893,7251,0
164353,7814,0
156643,16502,0
111931,16292,0
18087,7497,0
156643,3845,0
43143,10358,0
886,13884,0
164084,8924,0
54770,5029,0
141042,3229,0
146488,5700,0
104856,3546,0
164036,9672,0
38336,13346,0
18087,2259,0
144825,10100,0
164036,6286,0
62970,4083,0
36777,365,0
91059,11656,0
55003,5928,0
117392,10289,0
6606,8225,0
66704,17185,0
68195,14265,0
180767,4858,0
119536,2192,0
32896,15646,0
77238,15344,0
106501,14905,0
108028,4068,0
37411,14392,0
43621,15750,0
123369,11990,0
126649,17649,0
74153,17223,0
154485,2273,0
166151,2971,0
128041,15365,0
62970,8251,0
118667,11569,0
27376,14221,0
64576,16883,0
139448,12555,0
173747,5152,0
68195,14815,0
50492,6591,0
58259,10498,0
71668,12869,0
117026,10533,0
26085,6835,0
65424,18264,0
166151,12609,0
121597,16798,0
16057,13301,0
120404,11617,0
81597,4140,0
57822,3792,0
174610,3060,0
19436,4752,0
159403,15765,0
127422,3849,0
82408,2450,0
165979,5878,0
48235,7040,0
101402,4197,0
136269,3101,0
4606,2511,0
21912,14022,0
135479,12385,0
134046,2248,0
103112,8327,0
31718,86,0
133183,5746,0
74153,14170,0
121597,9492,0
118667,3181,0
17302,16908,0
37709,5656,0
43621,9673,0
154485,17360,0
60295,4822,0
135479,10957,0
125625,13569,0
134046,3945,0
15880,5753,0
151008,2667,0
21004,1555,0
60530,16434,0
60530,7990,0
78862,11942,0
111931,2529,0
92217,17167,0
164353,6569,0
125625,12432,0
57893,16040,0
51110,871,0
150372,17850,0
152780,13953,0
128864,12092,0
36777,5303,0
164084,8103,0
135534,2782,0
59499,13735,0
17583,17677,0
133183,16974,0
52695,8988,0
27376,13983,0
37411,12719,0
97096,4669,0
23127,7902,0
97771,11731,0
118044,3061,0
29458,696,0
121711,6571,0
65424,9360,0
169581,3454,0
54770,4019,0
104346,5894,0
6606,16175,0
177065,16025,0
17302,13234,0
135534,7248,0
75325,2890,0
173996,14101,0
54802,1188,0
96032,5084,0
11931,7661,0
37411,16616,0
164353,3912,0
64576,14004,0
38336,13603,0
37411,5630,0
37661,9876,0
119536,15527,0
80233,7186,0
77993,1974,0
6606,9536,0
53584,6094,0
38782,15668,0
115988,16954,0
169866,3637,0
29458,11351,0
79963,10944,0
141042,12431,0
71668,404,0
146163,1928,0
37661,17722,0
116287,5639,0
19589,13616,0
180920,1514,0
164036,1674,0
152780,6816,0
128164,15951,0
65424,7827,0
103240,6981,0
158490,1373,0
121711,12692,0
181989,7352,0
156643,17948,0
57822,15458,0
53896,16651,0
56121,4276,0
176251,16535,0
4417,14233,0
21004,584,0
51110,4318,0
9449,13010,0
179567,7436,0
79645,1077,0
37709,13804,0
79918,7328,0
57893,10115,0
20033,10895,0
6952,2760,0
74779,2367,0
134046,10262,0
146488,15218,0
37411,7997,0
57893,3330,0
27963,12292,0
74779,15607,0
128041,5755,0
137311,7643,0
121711,15185,0
10490,872,0
144825,3546,0
134579,15048,0
19436,527,0
29458,10500,0
127865,253,0
146058,7852,0
37411,2612,0
178121,15915,0
97771,11213,0
51110,6643,0
51159,15219,0
56963,2846,0
12508,11346,0
144522,785,0
119522,6029,0
121711,6847,0
179567,13080,0
97995,2379,0
56963,4664,0
54802,13152,0
169866,2239,0
179940,8955,0
27376,5010,0
117229,14605,0
121711,11127,0
174805,4847,0
54770,5138,0
32662,980,0
37661,3224,0
38336,10112,0
164353,17709,0
62482,2621,0
152780,9647,0
79963,9983,0
28058,17628,0
127685,12311,0
60530,16995,0
181989,852,0
886,10286,0
43621,12848,0
19589,10943,0
158503,14612,0
169581,13918,0
133163,16204,0
9995,13650,0
173920,10824,0
118044,3415,0
18087,5966,0
118044,8623,0
85089,17664,0
21004,6223,0
53511,15887,0
99161,2417,0
28229,5341,0
168763,6486,0
73011,3034,0
117229,17693,0
4417,10203,0
70330,3669,0
61180,3628,0
169581,4510,0
102070,14441,0
173747,2130,0
8970,18034,0
179940,6095,0
147815,7980,0
18087,12632,0
118044,14413,0
169866,10582,0
108028,14334,0
7108,2777,0
111931,5203,0
173920,740,0
50492,6567,0
66704,3531,0
61239,9699,0
179600,4292,0
88743,13202,0
856,17949,0
119536,6332,0
53511,16559,0
56416,14355,0
154485,6887,0
53584,2028,0
80045,4276,0
74779,6707,0
10490,4786,0
116287,2919,0
42865,15639,0
74779,6240,0
141042,14261,0
143122,11393,0
32896,17023,0
9449,1195,0
65585,5693,0
125625,17404,0
102228,14943,0
167414,11296,0
101402,6079,0
76594,9234,0
856,6319,0
17315,12680,0
64576,10097,0
97771,6517,0
77993,14100,0
142682,3725,0
68195,2874,0
6511,655,0
37709,18305,0
12061,14167,0
96032,8431,0
6511,6392,0
65424,12529,0
133183,10336,0
127685,9750,0
32723,11856,0
106681,11494,0
115988,2873,0
18087,10657,0
61180,13496,0
52695,10138,0
127685,14258,0
26085,5114,0
106681,2611,0
68527,16346,0
17315,2539,0
134046,9539,0
154485,10983,0
159403,2724,0
18087,5373,0
134579,12125,0
88743,12256,0
31718,14129,0
151008,14081,0
147969,10168,0
6606,8809,0
4417,7042,0
36777,3463,0
178121,7786,0
167015,7484,0
886,6724,0
9995,11987,0
48235,15697,0
9300,12171,0
74153,17309,0
10490,16393,0
9449,13576,0
73011,17254,0
37709,5961,0
164353,6474,0
37661,4860,0
6952,3817,0
179940,12086,0
181989,2116,0
79963,7121,0
169866,3818,0
43621,5142,0
9449,2133,0
158490,11038,0
8970,14729,0
32896,9631,0
182827,17167,0
68527,7063,0
4822,1815,0
151008,7504,0
94897,8102,0
24340,8890,0
61583,3507,0
4417,16812,0
173996,2167,0
116168,4784,0
178121,11107,0
71668,7541,0
75325,14285,0
80233,18161,0
74355,11248,0
120851,15772,0
38336,17440,0
58447,11898,0
18087,16944,0
620,11531,0
139785,10343,0
62482,72,0
176563,9118,0
6606,6526,0
12508,8224,0
82408,7380,0
133183,8492,0
154485,15256,0
53896,7049,0
25558,4187,0
78862,2626,0
37709,16746,0
96032,13653,0
168538,10944,0
9449,6291,0
169581,11790,0
61325,9254,0
75889,14464,0
23969,2213,0
165885,9308,0
180767,1929,0
47250,4890,0
17315,11448,0
37709,13536,0
24340,9412,0
37661,170,0
16896,1568,0
16896,9544,0
53511,11079,0
68527,3746,0
99161,784,0
101402,13264,0
62482,8736,0
159403,9487,0
26808,1609,0
52228,10687,0
43143,941,0
101402,17467,0
111931,4886,0
57815,12342,0
53584,14674,0
80045,13926,0
158490,18184,0
68195,10889,0
139785,10328,0
145654,12605,0
151268,10912,0
77238,730,0
17583,18066,0
133163,3426,0
75889,12388,0
78862,13851,0
20033,3534,0
37411,6175,0
6511,5881,0
178121,10748,0
158490,351,0
115988,5153,0
164353,17919,0
74779,14024,0
158490,18041,0
24340,9380,0
23969,16585,0
133163,8111,0
167015,1417,0
42865,14614,0
37709,13717,0
166151,17540,0
92217,9417,0
161127,3747,0
117026,6279,0
115988,2687,0
51110,12560,0
176563,14089,0
106501,4265,0
886,3646,0
116168,9577,0
63684,9122,0
26808,11466,0
166151,12149,0
